city,st,state,lat,lon,county,zip,bad_lat,bad_lon,distance_miles,geocode_flag
Lilly,GA,Georgia,32.14722,-83.87778,Dooly,31051,37.043855039862265,-82.15924848246267,351.436293201639,Bad
Lincolnton,GA,Georgia,33.79444,-82.47639,Lincoln,30817,38.71554703931556,-78.87599878078682,394.3179562523584,Bad
Lithonia,GA,Georgia,33.71278,-84.10583,DeKalb,"30038, 30058",33.71278,-84.10583,0.0,OK
Locust Grove,GA,Georgia,33.34556,-84.105,Henry,30248,33.358619354504135,-84.07332301210093,2.0412393579536814,Review
Loganville,GA,Georgia,33.83889,-83.89806,Gwinnett,30052,33.83889,-83.89806,0.0,OK
Lone Oak,GA,Georgia,33.17194,-84.82,Meriwether,,33.17194,-84.82,0.0,OK
Lookout Mountain,GA,Georgia,34.97528,-85.35472,Walker,30750,34.97528,-85.35472,0.0,OK
Louisville,GA,Georgia,33.00417,-82.40472,Jefferson,30434,33.00417,-82.40472,0.0,OK
Lovejoy,GA,Georgia,33.44417,-84.315,Clayton,30250,33.44417,-84.315,0.0,OK
Ludowici,GA,Georgia,31.71056,-81.74444,Long,31316,31.779347592649913,-81.70138092496451,5.374865974464323,Review
Lula,GA,Georgia,34.38972,-83.66417,Banks,30554,35.72026796224986,-80.70729623615833,191.0547918048101,Bad
Lumber,GA,Georgia,0.0,0.0,,,0.0,0.0,0.0,OK
Lumpkin,GA,Georgia,32.04972,-84.79583,Stewart,31815,35.34164763529269,-81.50530773815696,295.6074673342392,Bad
Luthersville,GA,Georgia,33.20917,-84.74528,Meriwether,30251,37.190607179283894,-80.56790514254811,362.13948082347423,Bad
Lyerly,GA,Georgia,34.40361,-85.40639,Chattooga,30730,37.34037590919358,-81.82800340407321,285.11623142447723,Bad
Lyons,GA,Georgia,32.20417,-82.32278,Toombs,30436,32.20417,-82.32278,0.0,OK
McCaysville,GA,Georgia,34.98167,-84.37028,Fannin,30555,36.23566320464636,-79.73475790675728,274.8937721701859,Bad
McDonough,GA,Georgia,33.445,-84.14917,Henry,30252-30253,33.52815811435183,-84.13739282503961,5.771323820092972,Review
McIntyre,GA,Georgia,32.84722,-83.20194,Wilkinson,31054,32.84722,-83.20194,0.0,OK
Macon-Bibb,GA,Georgia,0.0,0.0,,,0.05670110043393787,0.06262493855139882,5.825963773331946,Review
McRae-Helena,GA,Georgia,32.06944,-82.90278,Telfair,31055,32.06944,-82.90278,0.0,OK
Madison,GA,Georgia,33.58806,-83.4725,Morgan,30650,37.60001276401829,-78.60977582518511,389.08878297037893,Bad
Manassas,GA,Georgia,32.16417,-82.02139,Tattnall,30438,32.228089234592986,-81.99519561992169,4.664029619058069,Review
Manchester,GA,Georgia,32.85611,-84.6175,Talbot,31816,32.85611,-84.6175,0.0,OK
Mansfield,GA,Georgia,33.51861,-83.73528,Newton,,35.03387396200303,-81.91036039913654,147.6818568395235,Bad
Marietta,GA,Georgia,33.95333,-84.54056,Cobb,"30006-08, 30060-69, 30090",37.20331483826996,-80.13475957539234,334.25393537759703,Bad
Marshallville,GA,Georgia,32.45333,-83.94222,Macon,31057,37.3730437392973,-80.9176267570395,380.0851178693739,Bad
Martin,GA,Georgia,34.48667,-83.18556,Franklin,30557,34.48667,-83.18556,0.0,OK
Maxeys,GA,Georgia,33.75722,-83.17389,Oglethorpe,30671,33.75722,-83.17389,0.0,OK
Maysville,GA,Georgia,34.25556,-83.55833,Banks,30558,36.45795991087217,-78.77347153642074,309.9058463618085,Bad
Meansville,GA,Georgia,33.05,-84.30972,Pike,30256,33.05,-84.30972,0.0,OK
Meigs,GA,Georgia,31.07278,-84.09111,Mitchell,31765,31.134716432228537,-84.01855086550054,6.0586722765361465,Review
Menlo,GA,Georgia,34.485,-85.47611,Chattooga,30731,34.485,-85.47611,0.0,OK
Metter,GA,Georgia,32.39639,-82.0625,Candler,30439,32.39639,-82.0625,0.0,OK
Midville,GA,Georgia,32.82139,-82.23667,Burke,,34.21742652544668,-77.95761681725695,265.06145485844746,Bad
Midway,GA,Georgia,31.8,-81.41222,Liberty,31320,33.55229460423193,-79.21338308164343,176.06568299113704,Bad
Milan,GA,Georgia,32.02028,-83.06417,Dodge,31060,32.02028,-83.06417,0.0,OK
Milledgeville,GA,Georgia,33.08778,-83.23333,Baldwin,31061,33.13009586459999,-83.21176570965811,3.1730378929438348,Review
Millen,GA,Georgia,32.8,-81.95,Jenkins,30442,32.83294706339732,-81.90563959182442,3.437705015757586,Review
Milner,GA,Georgia,33.11306,-84.195,Lamar,30257,33.13055286685159,-84.16212385460072,2.2556246729671767,Review
Milton,GA,Georgia,34.1321631,-84.300666,Fulton,"30004, 30009",34.1321631,-84.300666,0.0,OK
Mitchell,GA,Georgia,33.2225,-82.70028,Glascock,30820,33.29844074088518,-82.6006976657872,7.786646841131676,Review
Molena,GA,Georgia,33.00972,-84.50222,Pike,30258,33.053212803355514,-84.4330613752295,5.009992560420614,Review
Monroe,GA,Georgia,33.79333,-83.71083,Walton,30655-30656,33.79333,-83.71083,0.0,OK
Montezuma,GA,Georgia,32.30278,-84.02722,Macon,31063,32.402100409230144,-83.9781935581718,7.420215148846084,Review
Monticello,GA,Georgia,33.30333,-83.68583,Jasper,31064,36.717758986534406,-82.37573161209924,246.81676802713875,Bad
Montrose,GA,Georgia,32.55833,-83.15222,Laurens,31065,33.99829052992282,-79.95874486065682,209.79394024090863,Bad
Moreland,GA,Georgia,33.28556,-84.76861,Coweta,30259,36.84626995595974,-82.31733206123931,282.02427480280056,Bad
Morgan,GA,Georgia,31.53889,-84.60111,Calhoun,"31766, 39866",31.627086983351028,-84.5707911078144,6.334189284337794,Review
Morganton,GA,Georgia,34.87667,-84.24556,Fannin,30560,37.38529392722026,-79.37046605645699,322.83483020623913,Bad
Morrow,GA,Georgia,33.57861,-84.34,Clayton,"30260, 30287",33.671917227426135,-84.31418417649431,6.6007218733206905,Review
Morven,GA,Georgia,30.94417,-83.50083,Brooks,31638,31.02809089242199,-83.4467643259886,6.61223114574336,Review
Moultrie,GA,Georgia,31.167,-83.783,Colquitt,"31768, 31776, 31788",31.167,-83.783,0.0,OK
Mountain,GA,Georgia,0.0,0.0,,,0.0,0.0,0.0,OK
Mountain Park,GA,Georgia,0.0,0.0,,,0.0,0.0,0.0,OK
Mount Airy,GA,Georgia,34.5175,-83.50611,Habersham,30563,39.30354122256854,-80.94785667654418,359.1055802218043,Bad
Mount Vernon,GA,Georgia,32.18139,-82.59389,Montgomery,30445,32.18139,-82.59389,0.0,OK
Mount Zion,GA,Georgia,33.63111,-85.18,Carroll,30150,33.63111,-85.18,0.0,OK
Nahunta,GA,Georgia,31.20444,-81.98222,Brantley,31553,31.20444,-81.98222,0.0,OK
Nashville,GA,Georgia,31.20694,-83.24667,Berrien,31639,31.217794772193724,-83.1904491122929,3.4118957153899148,Review
Nelson,GA,Georgia,34.38167,-84.37139,Cherokee,30151,35.88714343917698,-81.85618734159826,176.22569012321802,Bad
Newborn,GA,Georgia,33.51694,-83.69444,Newton,30056,33.592227734549695,-83.59673501379048,7.662172742886989,Review
Newington,GA,Georgia,32.58917,-81.50444,Screven,30446,32.65395326914938,-81.43082919136523,6.193178609674041,Review
Newnan,GA,Georgia,33.37639,-84.78861,Coweta,"30263-30265, 30271",38.32137510223632,-80.5947344050066,414.1931314065736,Bad
Newton,GA,Georgia,31.31667,-84.33944,Baker,"31770, 39870",31.36516885744492,-84.24468906914933,6.523441044528608,Review
Nicholls,GA,Georgia,31.51694,-82.63778,Coffee,31554,31.51694,-82.63778,0.0,OK
Nicholson,GA,Georgia,34.11472,-83.42944,Jackson,30565,34.11472,-83.42944,0.0,OK
Norcross,GA,Georgia,33.933,-84.217,Gwinnett,"30003, 30010, 30071, 30091, 30093, 30097",33.971146322116795,-84.19888734660208,2.827522230216366,Review
Norman Park,GA,Georgia,31.27111,-83.68417,Colquitt,31771,35.1909221202003,-78.9047022058906,386.6750361305519,Bad
North High Shoals,GA,Georgia,33.83417,-83.50111,Oconee,,35.063816089213645,-79.52747217219081,242.1909018705199,Bad
Norwood,GA,Georgia,33.46389,-82.70583,Warren,30821,33.55258176656725,-82.60923503018086,8.27426299004743,Review
Nunez,GA,Georgia,32.49194,-82.34667,Emanuel,30448,32.49194,-82.34667,0.0,OK
Oak Park,GA,Georgia,32.37083,-82.31,Emanuel,30401,32.427181033834074,-82.2101841016791,7.009047430663237,Review
Oakwood,GA,Georgia,34.23111,-83.8825,Hall,"30566, 30542, 30502, 30504",34.23111,-83.8825,0.0,OK
Ochlocknee,GA,Georgia,30.97528,-84.05556,Thomas,31773,30.97528,-84.05556,0.0,OK
Ocilla,GA,Georgia,31.59861,-83.25,Irwin,31774,31.59861,-83.25,0.0,OK
Oconee,GA,Georgia,32.85639,-82.95444,Washington,31067,32.85639,-82.95444,0.0,OK
Odum,GA,Georgia,31.66611,-82.02861,Wayne,31555,31.74261848365952,-81.93303184490829,7.712454573632335,Review
Offerman,GA,Georgia,31.40806,-82.11222,Pierce,31556,31.40806,-82.11222,0.0,OK
Oglethorpe,GA,Georgia,32.29333,-84.0625,Macon,31068,32.29333,-84.0625,0.0,OK
Oliver,GA,Georgia,32.52222,-81.5325,Screven,30449,32.52222,-81.5325,0.0,OK
Omega,GA,Georgia,31.33972,-83.595,Tift,31775,31.33972,-83.595,0.0,OK
Orchard Hill,GA,Georgia,33.18694,-84.21139,Spalding,30266,33.20370101366456,-84.12584319584012,5.089464032098413,Review
Oxford,GA,Georgia,33.62417,-83.87,Newton,30054,33.62417,-83.87,0.0,OK
Palmetto,GA,Georgia,33.52111,-84.66778,Coweta,30268,33.56470553290364,-84.64758898417222,3.2225976208728766,Review
Parrott,GA,Georgia,31.89417,-84.51111,Terrell,39877,31.952690766024066,-84.43213274799942,6.147947810679657,Review
Patterson,GA,Georgia,31.38722,-82.13833,Pierce,31557,33.58393197185292,-79.96414984207776,197.56448251381406,Bad
Pavo,GA,Georgia,30.96028,-83.73944,Brooks,31778,34.91238288855959,-80.46407222165044,332.2127758147749,Bad
Peachtree,GA,Georgia,33.40056,-84.58056,Fayette,30269,35.61983919772592,-79.84811422475532,310.2953433192579,Bad
Peachtree Corners,GA,Georgia,33.969893,-84.221455,Gwinnett,"30092, 30071,30097, 30096, 30360",33.969893,-84.221455,0.0,OK
Pearson,GA,Georgia,31.29833,-82.85278,Atkinson,31642,34.15055792305034,-79.38178523399257,281.93175528952304,Bad
Pelham,GA,Georgia,31.12667,-84.15278,Mitchell,31779,31.19206772235924,-84.11321033788464,5.078840375927375,Review
Pembroke,GA,Georgia,32.14,-81.62361,Bryan,31321,32.23011766489609,-81.59685580642443,6.4043029113256384,Review
Pendergrass,GA,Georgia,34.16417,-83.68111,Jackson,30567,34.218454150732896,-83.66348305985676,3.8754152637580246,Review
Perry,GA,Georgia,32.465,-83.72111,Houston,31069,32.486145838366305,-83.66724290607465,3.4674052359900536,Review
Pinehurst,GA,Georgia,32.19444,-83.76111,Dooly,31070,35.82097378397628,-81.85672906842295,272.7950011548737,Bad
Pine Lake,GA,Georgia,33.79139,-84.20639,DeKalb,30072,33.839940732287,-84.17999361636967,3.6746602649935864,Review
Pine Mountain,GA,Georgia,0.0,0.0,,,0.04947148620385802,0.08554217151956338,6.823835176886069,Review
Pineview,GA,Georgia,32.11,-83.50056,Wilcox,31071,34.52495110830936,-80.76471938121645,229.6664364524821,Bad
Pitts,GA,Georgia,31.94528,-83.54,Wilcox,31072,31.94528,-83.54,0.0,OK
Plains,GA,Georgia,32.03361,-84.39333,Sumter,31780,33.79187827540695,-83.23230476989984,138.68889957541376,Bad
Plainville,GA,Georgia,34.40417,-85.0375,Gordon,30733,34.40417,-85.0375,0.0,OK
Pooler,GA,Georgia,32.10472,-81.25333,Chatham,31322,32.13262927317257,-81.20019345132908,3.661547353676269,Review
Portal,GA,Georgia,32.53722,-81.93167,Bulloch,30450,32.585118579046245,-81.87215886943905,4.791036222402872,Review
Porterdale,GA,Georgia,33.56972,-83.89806,Newton,30014,33.56972,-83.89806,0.0,OK
Port Wentworth,GA,Georgia,32.16444,-81.18,Chatham,31407,32.16444,-81.18,0.0,OK
Poulan,GA,Georgia,31.51361,-83.79111,Worth,31781,31.51361,-83.79111,0.0,OK
Powder Springs,GA,Georgia,33.86583,-84.68028,Cobb,30127,33.86583,-84.68028,0.0,OK
Pulaski,GA,Georgia,32.39111,-81.95611,Candler,30451,32.410819162647606,-81.94420630139655,1.5259846564506871,Review
Quitman,GA,Georgia,30.78472,-83.56083,Brooks,31643,33.78472372569707,-79.49129019421703,315.33568858381693,Bad
Ranger,GA,Georgia,34.50028,-84.71139,Gordon,30734,38.21352127405392,-82.34282600733086,288.0714917953945,Bad
Ray,GA,Georgia,0.0,0.0,,,0.0,0.0,0.0,OK
Rayle,GA,Georgia,33.79028,-82.89667,Wilkes,30660,33.844013631949394,-82.81818900925781,5.839454837592537,Review
Rebecca,GA,Georgia,31.80778,-83.48778,Turner,31783,33.41776289970304,-80.4428206579119,209.3758088465786,Bad
Register,GA,Georgia,32.36639,-81.88361,Bulloch,30452,36.4333004193157,-77.42694277751414,378.60780795902247,Bad
Reidsville,GA,Georgia,32.08389,-82.12083,Tattnall,"30453, 30499",32.167744847465634,-82.09297287867658,6.0043142783388275,Review
Remerton,GA,Georgia,30.84361,-83.30861,Lowndes,31601,30.84361,-83.30861,0.0,OK
Rentz,GA,Georgia,32.38417,-82.99167,Laurens,31075,32.38417,-82.99167,0.0,OK
Resaca,GA,Georgia,34.57917,-84.94389,Gordon,"30735, 30701",39.54937667358851,-81.57910520409263,389.853154375976,Bad
Rest Haven,GA,Georgia,34.1325,-83.97556,Gwinnett,,34.15440662314084,-83.96210702116066,1.6953687708636147,Review
Reynolds,GA,Georgia,32.55917,-84.09556,Taylor,31076,32.55917,-84.09556,0.0,OK
Rhine,GA,Georgia,31.98972,-83.19889,Dodge,31077,31.98972,-83.19889,0.0,OK
Riceboro,GA,Georgia,31.73528,-81.44028,Liberty,31323,32.93910146180727,-78.81109123814073,174.7394833626808,Bad
Richland,GA,Georgia,32.08861,-84.66389,Stewart,31825,32.08861,-84.66389,0.0,OK
Richmond Hill,GA,Georgia,31.93806,-81.31361,Bryan,31324,34.28277140581596,-78.39682904953271,233.91170756694197,Bad
Riddleville,GA,Georgia,32.90667,-82.66444,Washington,,32.90667,-82.66444,0.0,OK
Rincon,GA,Georgia,32.29333,-81.23417,Effingham,31326,32.32858003466658,-81.19257779375998,3.4384741932366047,Review
Ringgold,GA,Georgia,34.91722,-85.11583,Catoosa,30736,34.93150007547824,-85.10214997838581,1.2539054551385538,Review
Riverdale,GA,Georgia,33.56472,-84.41056,Clayton,"30274, 30296",37.5437388169968,-82.56264979590783,293.39211064739146,Bad
Roberta,GA,Georgia,32.72139,-84.0125,Crawford,31078,32.72139,-84.0125,0.0,OK
Rochelle,GA,Georgia,31.94889,-83.45389,Wilcox,31079,33.68825001218149,-78.66057725695353,303.5319330424698,Bad
Rockmart,GA,Georgia,34.00389,-85.04917,Polk,30153,34.02260984988604,-85.03794045749525,1.442278713555646,Review
Rocky Ford,GA,Georgia,32.66417,-81.82833,Screven,30455,32.66417,-81.82833,0.0,OK
Rome,GA,Georgia,34.26,-85.185,Floyd,"30149, 30161, 30165",34.26,-85.185,0.0,OK
Roopville,GA,Georgia,33.45667,-85.13111,Carroll,30170,33.45667,-85.13111,0.0,OK
Rossville,GA,Georgia,34.97639,-85.29111,Walker,30741,35.04491235089865,-85.2622070028297,4.999977041983015,Review
Roswell,GA,Georgia,34.02194,-84.35917,Fulton,30075-30077,34.02194,-84.35917,0.0,OK
Royston,GA,Georgia,34.28556,-83.10972,Franklin,30662,38.255909746997204,-81.62830261105302,285.9649710538332,Bad
Rutledge,GA,Georgia,33.62583,-83.61083,Morgan,30663,33.62583,-83.61083,0.0,OK
St. Marys,GA,Georgia,30.75639,-81.57139,Camden,,30.829809404850298,-81.47809494244339,7.5077079758117256,Review
Sale,GA,Georgia,0.0,0.0,,,3.1863160913887727,2.371591875001085,273.5177722137671,Bad
Sandersville,GA,Georgia,32.98194,-82.80972,Washington,31082,32.98194,-82.80972,0.0,OK
Sandy Springs,GA,Georgia,33.9375,-84.36861,Fulton,"30328, 30327, 30338, 30342, 30350, 30358, 30319, 30092[6]",37.820577864458336,-83.19336557542348,275.71444435042685,Bad
Santa Claus,GA,Georgia,32.17083,-82.33111,Toombs,30436,35.37281272799263,-80.32100796961585,249.15757019668675,Bad
Sardis,GA,Georgia,32.97444,-81.75861,Burke,30456,32.97444,-81.75861,0.0,OK
Sasser,GA,Georgia,31.72,-84.34778,Terrell,"31785, 39885",31.72,-84.34778,0.0,OK
Savannah,GA,Georgia,32.017,-81.117,Chatham,31401–31499,32.09155932870931,-81.02502357383631,7.451326613698477,Review
Scotland,GA,Georgia,32.04861,-82.81806,Telfair,31083,34.72462664435156,-78.09273069171536,329.5485510615833,Bad
Screven,GA,Georgia,31.485,-82.01639,Wayne,31560,31.548923829605233,-81.94368643950557,6.148938441420417,Review
Senoia,GA,Georgia,33.30194,-84.55333,Coweta,30276,34.483720903214305,-81.28863092654248,204.54691136877346,Bad
Shady Dale,GA,Georgia,33.39944,-83.59,Jasper,31085,33.39944,-83.59,0.0,OK
Sharon,GA,Georgia,33.55861,-82.79389,Taliaferro,30664,33.63023248513045,-82.70556698520264,7.0934111168700476,Review
Sharpsburg,GA,Georgia,33.33944,-84.65028,Coweta,30277,33.41700550122675,-84.6057064622135,5.934430510971836,Review
Shellman,GA,Georgia,31.75861,-84.61278,Randolph,39886,31.793044477006074,-84.58621402936814,2.8414285830330757,Review
Shiloh,GA,Georgia,32.81,-84.69583,Harris,31826,34.681230888131644,-80.90894300966556,253.28987174128184,Bad
Siloam,GA,Georgia,33.53556,-83.08056,Greene,30665,33.53556,-83.08056,0.0,OK
Sky Valley,GA,Georgia,34.98611,-83.32472,Rabun,30537,34.98611,-83.32472,0.0,OK
Smithville,GA,Georgia,31.90194,-84.25528,Lee,31787,31.931770269490723,-84.18153707660491,4.796427367642327,Review
Smyrna,GA,Georgia,33.87194,-84.51833,Cobb,"30080, 30081, 30082, 30126[3]",33.88604512192563,-84.48689049026352,2.052219554680125,Review
Snellville,GA,Georgia,33.85833,-84.00639,Gwinnett,30078–30039,35.45088790537733,-79.47198011108408,280.60750974742956,Bad
Social Circle,GA,Georgia,33.65,-83.717,Newton,30025,33.73115591864762,-83.6491828188136,6.822805257228886,Review
Soperton,GA,Georgia,32.37611,-82.59278,Treutlen,30457,36.669751066848406,-79.45440030350612,345.84960452254654,Bad
South Fulton,GA,Georgia,33.5925899,-84.6729381,Fulton,,35.98243749547361,-81.25229995681168,254.88147568466306,Bad
Sparks,GA,Georgia,31.16917,-83.43972,Cook,31647[3],31.242661554554992,-83.38028524348435,6.166149572205668,Review
Sparta,GA,Georgia,33.283,-82.967,Hancock,31087,33.348033383045646,-82.92778283735608,5.023564910654727,Review
Springfield,GA,Georgia,32.36833,-81.31028,Effingham,31329,36.63201862421537,-77.01455285565487,382.6132909518353,Bad
Stapleton,GA,Georgia,33.21583,-82.46806,Jefferson,30823,38.07673985774069,-80.76111904340782,348.5988569277605,Bad
Statesboro,GA,Georgia,32.44528,-81.77917,Bulloch,30458-30461,32.44528,-81.77917,0.0,OK
Statham,GA,Georgia,33.96556,-83.59667,Barrow,30666,33.96556,-83.59667,0.0,OK
Stillmore,GA,Georgia,32.44111,-82.21472,Emanuel,30464,32.518229281008324,-82.17034171202071,5.9125216952098025,Review
Stockbridge,GA,Georgia,33.53417,-84.23111,Henry,30281,33.53417,-84.23111,0.0,OK
Stonecrest,GA,Georgia,33.70111,-84.17194,DeKalb,,33.70111,-84.17194,0.0,OK
Stone Mountain,GA,Georgia,33.80806,-84.17028,DeKalb,,33.842251415223124,-84.10793025804429,4.291433547525272,Review
Sugar Hill,GA,Georgia,34.10222,-84.04417,Gwinnett,30518,34.10222,-84.04417,0.0,OK
Summer,GA,Georgia,0.0,0.0,,,1.926892570549604,3.9051444957823622,300.7760585681294,Bad
Summerville,GA,Georgia,34.47972,-85.34806,Chattooga,30747,34.47972,-85.34806,0.0,OK
Sumner,GA,Georgia,31.51111,-83.73833,Worth,31789,33.23716417547792,-81.99821790942437,156.51707429160828,Bad
Sunny Side,GA,Georgia,33.34167,-84.29028,Spalding,,33.39581665449338,-84.21462680069806,5.75008120484803,Review
Surrency,GA,Georgia,31.72417,-82.19861,Appling,31563,31.748832678388304,-82.17261391576011,2.2870269169762003,Review
Suwanee,GA,Georgia,34.05139,-84.07278,Gwinnett,30024,34.05139,-84.07278,0.0,OK
Swainsboro,GA,Georgia,32.59361,-82.33222,Emanuel,30401,33.881804758486595,-80.35120466184664,145.05777261330118,Bad
Sycamore,GA,Georgia,31.67083,-83.63389,Turner,31790,31.67083,-83.63389,0.0,OK
Sylvania,GA,Georgia,32.75028,-81.63972,Screven,30467,35.85739419991526,-77.73266150023328,309.477653182649,Bad
Sylvester,GA,Georgia,31.53139,-83.83611,Worth,31791,31.53139,-83.83611,0.0,OK
Talbotton,GA,Georgia,32.67806,-84.53972,Talbot,31827,32.76245060234442,-84.461009881954,7.4054249007108215,Review
Talking Rock,GA,Georgia,34.50944,-84.50528,Pickens,30175,34.54179086500131,-84.48775640085154,2.443779244726607,Review
Tallapoosa,GA,Georgia,33.75,-85.283,Haralson,30176,37.259537506092705,-84.2290123839259,249.13452656091897,Bad
Tallulah Falls,GA,Georgia,34.73361,-83.39167,Habersham,30573,34.73361,-83.39167,0.0,OK
Talmo,GA,Georgia,34.1875,-83.71639,Jackson,30575,38.1320260410981,-81.3628303315568,302.1015283339801,Bad
Tarry,GA,Georgia,0.0,0.0,,,0.05323828874804421,0.060656611102187084,5.566295853376467,Review
Taylorsville,GA,Georgia,34.08611,-84.9875,Bartow,30178,34.125968068772416,-84.96359380087299,3.0701589734975623,Review
Temple,GA,Georgia,33.73583,-85.02722,Carroll,30179,37.50399479168703,-81.51727658794603,326.32595494524764,Bad
Tennille,GA,Georgia,32.93806,-82.81056,Washington,31089,37.237759605838235,-81.39929875306123,306.99096780380466,Bad
Thomaston,GA,Georgia,32.9,-84.333,Upson,30286,35.9461696650522,-79.98706646086917,325.05911932170756,Bad
Thomasville,GA,Georgia,30.83639,-83.97833,Thomas,31700-31799,35.48505784883478,-82.88232652043953,326.59223329358184,Bad
Thomson,GA,Georgia,33.46722,-82.49944,McDuffie,30824,33.53620281377417,-82.46911040469534,5.0664486300929115,Review
Thunderbolt,GA,Georgia,32.03222,-81.05167,Chatham,"31404, 31410",32.12180015221608,-80.9676193616883,7.900097207033873,Review
Tifton,GA,Georgia,31.46333,-83.51,Tift,31793-31794,33.14156624583387,-82.06945738480918,143.1020850126492,Bad
Tiger,GA,Georgia,34.84639,-83.43417,Rabun,30576,39.669786273905466,-81.00493838385194,358.5272224303895,Bad
Tignall,GA,Georgia,33.86694,-82.74111,Wilkes,30668,33.96003876466709,-82.64832137570119,8.342841220929355,Review
Toccoa,GA,Georgia,34.57472,-83.32,Stephens,30577,34.57472,-83.32,0.0,OK
Toomsboro,GA,Georgia,32.82556,-83.08333,Wilkinson,31090,35.94748256256474,-79.68488406053766,289.8175540384721,Bad
Trenton,GA,Georgia,34.87556,-85.50861,Dade,30752,34.945614604648384,-85.47146926098952,5.269622209643874,Review
Trion,GA,Georgia,34.54389,-85.31056,Chattooga,30753,34.563243030654775,-85.2180989080127,5.4391988831995235,Review
